Id,F_Facial_Index,F_Mandibular_Index,F_Intercanthal,F_OrbitalWidth,F_EyeFissure,F_VermilionHeight,F_MouthFaceWidth
002A05,0.8659542872991685,0.4230000526687132,0.2522816895848841,1.2025849038531218,0.44272709609237576,0.6303160788392941,0.32120611420374545
002A07,0.80793975004838,0.4103275880667583,0.2656300103570318,1.1940500434903698,0.34291426468967906,0.6518669284548374,0.41616058901517383
002A12,0.8598521505479796,0.40027400719467626,0.23608099391054965,1.2449885809872392,0.4709898216026999,0.41364999315923207,0.3837133954098352
002A15,0.840001698812102,0.3888301516407394,0.2339631527696903,1.2918967035506452,0.44339791351243707,0.5014931439876247,0.38188094167367814
002A16,0.854317589111215,0.4122569826588886,0.2555985911618309,1.0957475954288982,0.38420075923799496,0.3945613123400904,0.43224742808314065
002A18,0.8455095727310261,0.38695410791645873,0.2500614316148317,1.310545820285273,0.42423137882217865,0.3726839552180117,0.37986792271068565
002A20,0.8495384963376142,0.4013479353626719,0.2457089125092097,1.1603159378278693,0.5278440991334706,0.42624472866349866,0.37623223940675476
002A21,0.8853804863441246,0.4410569108917304,0.23388753166776136,1.3860686839137726,0.42946750926095256,0.564424056418619,0.43052353227094514
002A23,0.8842823050986605,0.430469875067579,0.24291232345109842,1.108818208782758,0.39016123234588146,0.5423350081961624,0.45440414193192624
002A26,0.8536794835973599,0.4417903894355944,0.2796760088961795,0.9265668302231773,0.3016687161295642,0.7033725616833494,0.46129796115149074
002A29,0.9322235387473575,0.5125700654916968,0.25658466654600515,1.4811896509601432,0.42236423429032166,0.5499991415498564,0.40785789982513515
002A31,0.8375870370505603,0.40485826601743075,0.25128424991780296,1.1190976011758091,0.4948670372214816,0.4817364447385215,0.4447610028714263
002A36,0.9324262461446549,0.49031731196319234,0.24246457391336995,1.594613798685793,0.4492210580937457,0.6158988770693704,0.3741068802803834
002A38,0.9161687359747236,0.3991627767064432,0.21747237543819742,1.2601434714094546,0.54796173626853,0.6809574155173934,0.3990180340103406
003A18,0.866328831287762,0.44353641883362266,0.21979758277853562,1.5115248302670736,0.3665743981980705,0.3917377925101183,0.3458593756042683
003A20,0.8777809884976515,0.45134336859682556,0.2527269426626372,1.2390095764880698,0.45127455253779875,0.32512301548341405,0.34298116788491123
003A23,1.022166641661735,0.5515935080563422,0.2660023894585132,1.223757380455602,0.37038069914565724,0.423133808311942,0.3809640883913064
003A25,0.9292134742444007,0.4491911951683176,0.23842888029086945,1.2979097278951852,0.3903324023760853,0.4468506228564836,0.38230981772910677
003A35,0.9217267820625158,0.49353689969986325,0.3003333942177616,1.0302290727647319,0.3165840639299292,0.5514975742587472,0.3560535506539803
003A38,0.8421576009190286,0.45969896957621975,0.2639016514867979,1.1083991274029215,0.30823078709120133,0.7133099193139097,0.3599607488830606
003A47,1.001592373859157,0.5338728760158344,0.2426278619009792,1.446900395047588,0.24903535163718954,0.7329904095080977,0.3751265534108922
003A49,0.8391658422036163,0.36385239027292704,0.25634995846791675,1.1630595243283781,0.3189789757536796,0.6081871383167429,0.36826706111803836
003A51,0.9478438616039906,0.47029300861613776,0.23809048306769018,1.3646443190480009,0.4092972021851589,0.6040485724914019,0.35586306914147714
003A58,1.0186794620981132,0.48189012317546703,0.25505670367346345,1.168335221777085,0.5398053891529263,0.6477757251081185,0.40157302820175306
003A60,0.8361858829212084,0.42226619629375006,0.2705102220868758,1.0881584302320415,0.4657410209360261,0.9913899383538233,0.34718719063747794
003A61,0.8816568653269083,0.47513316370248054,0.3081303371726969,0.9687486355798035,0.35705108385284356,0.47956809566108705,0.36643630808189326
004A19,0.8854704175482621,0.469944553838993,0.26380410083538985,1.2083998683141515,0.4336093214670061,0.7602795128642377,0.38228194030840956
004A21,0.9131552189715966,0.44127351476111176,0.2321440028919116,1.2840383844861234,0.3894987482829331,0.656044848248957,0.41217801585366026
004A26,0.8902872489486822,0.44345690272168325,0.2056950300724542,1.4765087448059497,0.46236392376266605,0.5928523259310159,0.3650239659452878
004A28,0.8150523628849792,0.39391754739699,0.24782948625903903,1.1339178002575845,0.4729732941235869,0.605245634237173,0.35830103352977216
004A30,0.7622385979994719,0.3636139829447674,0.2090042503106929,1.3862956332243415,0.39238758375934457,0.8170047743527573,0.3944873836128382
004A37,0.8230613176928638,0.42072565508617105,0.21286817530839586,1.2375573470053525,0.5494593328206238,0.6428338977278533,0.3754038354093921
004A40,0.8260066014537122,0.4164217562690013,0.27371947988602197,1.1286189214860782,0.35843842899538003,0.19192584769474128,0.33969302425648673
004A48,0.7816821970388678,0.3903173194541204,0.2516790203167804,1.1295158143726258,0.42091173296430384,0.40481828174824136,0.37509576733108246
004A51,0.8281329153991001,0.4041500618146552,0.2550406517558554,1.0718651572410178,0.439300351532985,0.5009239776440206,0.36151178703933756
004A53,0.8512536756786852,0.43070384150953117,0.23089953623925769,1.5233104051058748,0.2698549422187495,0.5262015036209012,0.36475932852327936
004A62,0.9019688103696483,0.41260636751315477,0.23727257135735372,1.2404279156687799,0.40630412766913937,0.6801876986878641,0.4063258128978095
004A63,1.0126360258237628,0.5365832837294103,0.22747531541248386,1.2796957153412976,0.46498827010412624,0.4642102565864884,0.3826347826430751
005A18,0.927083020244563,0.459862225268795,0.23617229657485433,1.2356953130649875,0.5280663244456416,0.40358969875039896,0.4048808595054018
005A24,0.8367768165259679,0.35365955327934967,0.20239172168465142,1.4317072314702939,0.4411409217294862,0.4153043382158124,0.39162606191819355
005A30,1.018126024334154,0.4691442758158223,0.2307622721847712,1.2722875389859287,0.44926275941381916,0.4122499470826742,0.39297164358733727
005A31,0.8980237658167943,0.40840122635383824,0.19400986766344955,1.4992237533568231,0.44995622646543143,0.3962939613048191,0.4486995168823435
005A35,0.7886212375342856,0.36500510031421285,0.21234220501437695,1.3271513240352066,0.3665816152023876,0.1789112486208957,0.4293521027397178
005A40,0.8736483117637385,0.4070078945894701,0.19617388711904854,1.4967533089907081,0.41348366903769224,0.622529362309973,0.4477825715876106
005A45,0.8539187586065687,0.4489788453310891,0.2036959074676516,1.2898034937083744,0.45683845588847116,0.502467859899599,0.4243400363167749
005A48,0.8481205204513347,0.3619359481036302,0.22162446556854806,1.4122041104981387,0.4083424494955761,0.33937270828810634,0.37080072844136736
005A49,0.846577305022692,0.4946145853866564,0.24231140539887047,1.4271812559089547,0.3975543424999776,0.5468103410630453,0.3728056814215973
005A52,0.87777682378482,0.43199425023097837,0.23243159049182519,1.2239510996525418,0.47360131312141696,0.651222400449411,0.4208744375296094
005A61,0.8290914073557974,0.41461774754964426,0.23839981715767025,1.0891600274837225,0.29866015994113204,0.336677274016512,0.4692328021519743
006A24,0.8997075533149984,0.4477962805414659,0.26146364521094684,1.0284222203992648,0.4002101013452755,0.41739503262476646,0.390153977638368
006A28,0.7528482445514814,0.36949811636606017,0.20567143480022435,1.4667114095305145,0.2360163476368836,0.19284222610643317,0.38019193141251767
006A31,0.8601745507116777,0.43471694037391173,0.222237786600219,1.2492787487154748,0.40624930114779856,0.41369871350051385,0.4068859738219434
006A36,0.9668656937150014,0.49594039044830146,0.253903541402345,1.0479909578520923,0.43567011244867115,0.3989981766149219,0.39777839866173353
006A40,0.8913382163732383,0.43172810810893986,0.24250745558064798,1.0588361988070127,0.4326211137826619,0.5848907789055497,0.38974886132048375
006A42,0.7869566224259883,0.392271776763984,0.2296951577469985,1.279001993577707,0.36211942981827167,0.2695386347702323,0.4058985833407094
006A46,0.8939935039857136,0.43023778774972116,0.22944343340134088,1.303790855389819,0.3854341370209572,0.411010097597814,0.39177704113780554
006A51,0.779059278686104,0.3992953604833936,0.22104435683339876,1.3149075578182183,0.36120895827943117,0.5951681550589074,0.4173584624395038
006A55,0.9631775965732939,0.5105128476010905,0.25238325880909296,1.0591113286069318,0.5146975394123274,0.5000205852978316,0.39676525695331655
006A61,0.8191245062778939,0.3743499874283717,0.22950794201409405,1.169043501894802,0.3518934581177176,0.7102953390923131,0.3839700619895995
006A67,0.8431249782441955,0.3871186738057445,0.24038898023285876,1.1392752486272382,0.3612259815298556,0.4938888905812721,0.33130856395029834
006A69,0.9933713794685143,0.4761385277760934,0.2662542677831566,1.0242965991588446,0.3116644440119438,0.4584712095320389,0.41818116621045465
007A01,0.7495702369748318,0.4033373630574684,0.25290889249729975,1.1853875370373363,0.5531450900929076,0.6560192257168816,0.27144079121670406
007A18,0.8860639384888094,0.42850324965461706,0.2115139204053536,1.2037646749631485,0.3472015083835301,0.4824469821374848,0.3363844930735314
007A22,0.7958341459624623,0.39513753294471227,0.23169436572398175,1.3040727477439642,0.3825376966111385,0.42117838023489773,0.30004977970076485
007A23,0.8232797617224525,0.4099981381804926,0.236678316736166,1.2274049393177597,0.3841458043842796,0.6403148904056073,0.36280260318592894
007A26,0.7857432702860955,0.3548101991805597,0.24798795338585222,1.2164432399732683,0.49577016201949226,0.7147214549787371,0.35416411876237547
007A37,0.8213720781565365,0.434362554548262,0.22651999715998591,1.3718191188613562,0.41607139642443575,0.3873499630959508,0.3672928432364013
007A38,0.7742081960259831,0.40637409116655165,0.2510584947351428,1.135950057584346,0.3491955919428144,0.3583260215670751,0.33697810625058916
007A39,0.8577432149197916,0.46131886530163596,0.2500302069079112,1.269824356058469,0.33272412142551344,0.4818331671239733,0.3292021246517621
007A45,0.808537355886474,0.3482108761613642,0.2202939145332024,1.3056814644625163,0.5400047912937858,0.6325567095821238,0.3542618085912681
008A03,0.7174071426254683,0.42285833018859265,0.19409712281681218,1.6865630075385802,0.44675472391683313,0.6177415444589786,0.38122856954836404
008A06,0.8138904684029352,0.4428428517000563,0.2272594183707467,1.3393214657582417,0.5118405841902192,0.33766954557029744,0.4061560578500842
008A08,0.8253135564810591,0.39873329540482055,0.21697507006302993,1.3838192274199448,0.5083530728201426,0.5873750250561113,0.325306419333372
008A12,0.9433851006515029,0.45149840308451705,0.22337783705938458,1.3001300265494526,0.4527366424665671,0.5541355148277545,0.304970465180519
008A13,0.9679867931351203,0.45929152810487717,0.2319682672671086,1.239705100932475,0.5984406546089122,0.6825978530826503,0.3539992110123078
008A16,0.9573947797280845,0.4587380275252726,0.22473314833975047,1.3134674579773504,0.4625299489880906,0.5920153028382815,0.3764974441265833
008A17,0.8095052715369191,0.3978916862244593,0.2345949305836013,1.227669694544679,0.4271607738874199,0.4983472648960012,0.32133666205445166
008A18,0.7775201855759303,0.42071685165233635,0.2170905500489492,1.50782667825703,0.4695794888119769,0.47532647033178993,0.35179773979896395
008A21,0.7811369406186087,0.4201464123128679,0.2455139339481783,1.250207568325961,0.4134938984788265,0.46857235577895595,0.4182069986733774
008A29,0.8067810909383062,0.4617772492267748,0.24288936087301208,1.4543521487401394,0.39665859585189583,0.7441281495433721,0.3397196633157976
008A30,0.8286758617808438,0.4700694873351324,0.23654380357670315,1.50414033948766,0.45716964336789806,0.2821091675813052,0.3681334107698895
008A31,0.82723974232688,0.4202985940701786,0.19833429759187818,1.488305709548476,0.3626074068706404,0.5995810219685361,0.32893723436631844
008A33,0.8377590711343353,0.4127082704343994,0.20543369470574022,1.4972022557183604,0.29748414355807906,0.4938942227619355,0.3748942464310426
008A35,0.8517508901890232,0.450516329455351,0.23148431331333064,1.283864781880091,0.4508712686363542,0.428066659957535,0.4044940424145622
008A41,0.8060378056580173,0.41942679239374414,0.22241496114241252,1.228806586533522,0.40510327898838455,0.37463655166664567,0.3492579803963647
009A00,0.6666749103116073,0.2878901405578729,0.2518362176379593,1.0259801057335902,0.3036573630470802,0.6548311222928387,0.3556073622533355
009A01,0.6698777716833937,0.2515646154978608,0.24131424671735074,1.1999581296944548,0.4840951942899932,0.41539785379903976,0.2661531156957601
009A03,0.7730646019992035,0.3323228652951513,0.2358494445107316,1.191992778709552,0.48391153290884387,0.4844630327802942,0.3158667367981861
009A05,0.668885771566342,0.33990971240260426,0.21813159148025305,1.3602375944270926,0.3487854610453693,0.5555496914392775,0.3559386247090495
009A09,0.8063327256035873,0.32861506183599665,0.2562967265458201,1.1169132347363944,0.38814029898622465,0.5562768122650757,0.4297160962230519
009A11,0.7856356749063697,0.37568720149830415,0.21921834305722585,1.3665490711791222,0.23436929087237784,0.8052353398482599,0.34166833810131675
009A13,0.83314280983176,0.37896336953963966,0.24291178662951035,1.3289722538450353,0.35340334645168475,0.44976809666630224,0.47344564168213094
009A14,0.6598242122837006,0.3291391927392905,0.20422400992043094,1.5412410919781385,0.263557166240923,0.5330060015983908,0.4699911743970144
009A16a,0.8765757744329628,0.4081444113959869,0.2431543452399342,1.0527317585403564,0.4588889376717633,0.5493758317869205,0.33965404692174006
009A16b,0.7140954356777448,0.35975453924495515,0.2441293252259431,1.2363542473210192,0.30708873089407723,0.6969277633109247,0.3616811544822225
009A18,0.8572082195191408,0.4163708523136406,0.2298273821060942,1.2100387488631195,0.29620799442933377,0.33366398355789706,0.40913422786271997
009A22a,0.8976895840948307,0.4037616911407857,0.23186464573958443,1.3978008258316064,0.34958840266298435,0.6424066083904694,0.4199921194730804
009A22b,0.8914713003845101,0.38683407215500054,0.21614169953844473,1.3172447879620461,0.3374806308194281,0.5661087588145858,0.396081195426082
010A01,0.7630299725854854,0.3807989920798294,0.2599811107345998,1.0969590056440865,0.4496699587008179,0.5897768417117597,0.2493301318731019
010A04,0.8175281792856799,0.39562510246890614,0.26256402458915673,1.114427115143438,0.3614767081443234,0.5854957835054035,0.42017923740110996
010A05,0.760892441618093,0.3836765453333756,0.2392479245053233,1.3163256808141022,0.3776930931290826,0.6672810749232952,0.41909536213922016
010A06,0.7092290388183881,0.3266604720702842,0.21858780659442004,1.3403101490697458,0.4161169448953197,0.3795748786037217,0.40766615304479786
010A07a,0.8492478161459093,0.42913271092231686,0.24332347662290668,1.5128242157324219,0.3673004404889614,0.5652409018608012,0.3703416436751501
010A07b,0.7450432971978581,0.4020937101740452,0.26254583387565567,1.1175894618425761,0.5782174153394473,0.515485521639548,0.37582219116579707
010A09,0.879486227385914,0.5059268907782785,0.2576344649259402,1.1916396991096794,0.5101415760857937,0.42249422649706425,0.30638143035465537
010A10,0.7523592576671333,0.372175287667694,0.22863426988509905,1.291725869349683,0.31993098014264754,0.23243444259296014,0.43518211873811546
010A12,0.7018447270838865,0.3336935566753861,0.26511060573607903,0.9761849584919544,0.374848529423037,0.6884221255611382,0.399190312738303
010A15,0.8328654072044173,0.4462309161136659,0.22473221564364135,1.3817846682669992,0.30330367975457245,0.6938547646051372,0.5018802390867894
010A16,0.8524996265517178,0.4549867382790405,0.27888423112993355,0.9888773114467911,0.49108958125658686,0.38933055745149026,0.4767836894398574
010A18,0.8442568791905759,0.3879097720904585,0.2479348003700902,1.1749530561519166,0.4062019691775744,0.7194094714963415,0.4347670404110373
011A02,0.7350083727265752,0.3258622657212766,0.22972538249334648,1.2914617402797022,0.4358128393275484,0.489044894042545,0.2606790398156262
011A05,0.8171457153865389,0.35203686675714874,0.25573021387851824,1.1809351495623137,0.4776188023991544,0.6349021459977444,0.277157984285823
011A07,0.9860111741998738,0.4089280808501933,0.25361237939704767,1.2798622115659457,0.5898751348958889,0.5015510282174456,0.26492853039654796
011A11,0.9225888459653984,0.4371301560424813,0.25489901263464837,1.1082071996914857,0.5609103247226608,0.6118020789789445,0.27319169087399875
011A13,0.8561839382701296,0.4330735727348852,0.22246591138038146,1.3283616666302964,0.4384458400874322,0.7531142786847015,0.3106123348760201
011A14,0.847848643961843,0.4200772620252921,0.2702420968539084,1.0820011291318232,0.3347636540109022,0.2977278300035621,0.348627672249229
011A15,0.9828718137849077,0.5332924407710572,0.23595446460736066,1.5343829793983499,0.42702253182021127,0.7406523067725007,0.4211218298669655
011A17,0.8278806993647959,0.40360902331368115,0.22836770512455057,1.1465838697178874,0.4436138432314721,0.3808572639720889,0.3674235744556151
011A20,0.8889039433309514,0.450902791653618,0.2509838056825898,1.1050389101959393,0.39435837524543826,0.5619097098846966,0.33205081192087926
011A27,0.8927215243425706,0.5029170511146254,0.26128390971166016,1.4063127305786467,0.3596795790158435,0.4105453566017937,0.30696830863061864
011A30,0.8801345609344192,0.41141883597446777,0.25472676184755844,1.1153294684223494,0.4729578511216424,0.47107220516847365,0.31600313362614385
011A34,0.9999414125358315,0.5416670148291504,0.25519349541467895,1.2342877094859706,0.45988963751933615,0.40061308206671536,0.3385038083604564
011A40,0.9835631316783454,0.46521012903007114,0.2487500515788459,1.1668533968169583,0.46307061141657396,0.36131675720863804,0.36331920457089995
011A42,0.9592429107838045,0.5294354805551461,0.24477061972622258,1.2271205876683267,0.43873691636288775,0.6999780317399411,0.31772503647674105
012A04,0.9340832136708972,0.4517508729904175,0.20761792661699283,1.5220137795561668,0.33289669173150704,0.6677907046758076,0.3424164337955978
012A07,0.8367673911136743,0.4268068514607948,0.22152544982052194,1.2723869481071275,0.3959382275387985,0.4314346133678338,0.40802819908154186
012A12,0.820690879619484,0.4776793375783464,0.20656486929848233,1.467137651985433,0.43488250592841476,0.5379671611566119,0.4198673441817733
012A14,0.8462799806918704,0.41165204698568203,0.19915828829954543,1.4608773983577188,0.34604498807974193,0.6247566491467513,0.33308001583383934
012A18,0.8595182733075674,0.42311605339994773,0.19320870898392917,1.5354431815982867,0.38082468357500154,0.5013519530867516,0.3499874078080029
012A21,0.9891659319458974,0.46896274710953706,0.21411149055453504,1.468080626788242,0.4011907966023506,0.4400452721772441,0.39879079180017724
012A23,0.9184742981255355,0.5080741840282667,0.2547294200559403,1.2275521525577704,0.44806035467202227,0.5141653169115574,0.36223052495232416
012A24,0.8979216822417422,0.41492571774336395,0.2012817375165009,1.4672264955703294,0.47352196791690065,0.8277145427200455,0.379450061417662
012A25,0.949734597953461,0.48138050478072086,0.2232204230493003,1.4351924239642857,0.41297128902159946,0.5417907166821982,0.335371157707387
012A26,0.9901167474296249,0.48528634319801023,0.22174767251612737,1.1946406765497204,0.3504974028977706,0.7977871431203174,0.3615321049470495
012A27,0.9890046256908109,0.44037540639249334,0.22128206292307276,1.2881100072966105,0.5146897726250896,0.9621917661876247,0.356811360809518
012A30,0.8010577751808933,0.3420639960115853,0.22494059652159598,1.3055026497790394,0.40356692146818446,0.21494800924362437,0.36161587780986315
012A32,0.8729861761093268,0.39363956191708543,0.19610505745410575,1.512011384617703,0.3213348916138716,0.5847011090420745,0.37822060179966277
012A34,0.8910542258708185,0.35298444904865,0.23552194661112846,1.2354487718740208,0.4739144916500867,0.4453014787280179,0.3696471359347999
012A36,0.9412800500105566,0.3814061181928196,0.2682101634414804,0.9944702326707303,0.48106467041135004,0.5735714523271953,0.3692703250253858
013A00,0.7013651039038311,0.3360714258480725,0.202825528816197,1.2727541960907522,0.40722164527820254,0.6048824168115247,0.26609902403223906
013A08,0.8307058032724177,0.4342258567118364,0.2101109774095021,1.4136172106367328,0.5176050309648899,0.7465741166554669,0.33968026359873615
013A16,0.8861537738173972,0.4593428264972543,0.21595830298418883,1.314357533460236,0.4584460990754228,0.6234203919318679,0.316355212993128
013A18,0.7951322878787239,0.42190296435979124,0.1710524268361249,1.7330027705828082,0.41140932046630824,0.49308276758499375,0.3701729349430314
013A19,0.7709868619445897,0.38024937204910264,0.2113487989763412,1.372275965442458,0.33161244776371396,0.48712412827268825,0.3553736370551693
013A21,0.8859956675785112,0.48227321032570114,0.19797803336319827,1.3962896197298649,0.47324864581332876,0.5862428497174674,0.3206554193392697
013A23,0.8045091700440397,0.3758703556393638,0.21628877316557413,1.273260769721223,0.4755368273695401,0.5151266917871083,0.3366709654159664
013A25,0.7535382339700513,0.37922270482669734,0.2341739014933882,1.1637626351660417,0.3846755515702362,0.42335167639913873,0.3773389016809264
013A30,0.8853949704736491,0.4212120918755729,0.23417799027984695,1.3431123666378548,0.39124646994739565,0.3946077964184867,0.3908191752285792
013A34,0.8291515915418958,0.3673624566320162,0.17814530384280408,1.7348975011670624,0.36641239531333053,1.4669536386057644,0.35263231660173655
013A41,0.8361823454151197,0.3822503688964847,0.22060312047873654,1.3010155095149698,0.3794488344255484,0.9020153240738016,0.3764332536675588
013A44,0.9100431284661736,0.47111084815468707,0.21924502532148366,1.4429404672676818,0.3055027447870964,1.022647835883659,0.3681855337461944
014A03,0.6820002778510068,0.32014201634562356,0.2463639324742373,1.1218016063313903,0.4691280045331019,0.631813827638215,0.3223224873738259
014A12,0.9221607097228149,0.40806253852181074,0.24249303633403468,1.3170499830011408,0.6532223299676607,0.7569610415744706,0.3830305081799364
014A14,0.8140064357145066,0.35513360242410635,0.2578444927280433,1.1577800196939805,0.3267355788027947,0.5425322381676663,0.3953738035434109
014A16,0.8659287771662163,0.43486936088815725,0.23106221514650185,1.3038313475096917,0.5289565811060182,0.3531334503288683,0.3303185629810321
014A18,0.8785800637993672,0.4108754531604036,0.23807741732719895,1.3054479492194562,0.45526683729504835,0.6068519534979434,0.35144253191829206
014A22,0.8140255718128336,0.3826469110063171,0.2542687985808496,1.2508317280253376,0.4612835186381915,0.48526125741783355,0.3485680993271582
014A30,0.8521325715111229,0.45251719851414507,0.20809489098079015,1.4849636910620334,0.4214205253408247,0.6997880717195859,0.41872487401403496
014A36,0.9064763403010186,0.43513459085549977,0.25036523578876807,1.341405748634699,0.3756750380190631,0.6955532017047182,0.37570980981274005
014A40,0.8513481112097404,0.4500976417212032,0.24989986325529365,1.1412635318637072,0.4898323171565944,0.8680536965543609,0.40966500833772923
014A42,0.8734882339100484,0.4506371651499329,0.25072287323112746,1.2246048218537922,0.47347989887307856,0.47462653425029483,0.35523997275061797
015A00,0.7940148405719651,0.38554784668897807,0.2379986621817138,1.2621714687498597,0.5411858829739453,0.7115122007049305,0.2656088228494766
015A01,0.7479381531819586,0.328872568365109,0.218115373694038,1.4039183174507421,0.48850778197870365,0.4001773414151856,0.23516472253947904
015A03,0.796843477713847,0.3892985658983316,0.26361452302304106,1.0451207156597546,0.5630366722918473,0.5141974683061534,0.2595573671051174
015A04,0.8551662392322885,0.3951450304851249,0.23739973314585047,1.1498051145099972,0.37941986411061623,0.4992954622128327,0.30320919779113975
015A05,0.837495965152425,0.404441938571221,0.24376754349872684,1.1371571478149598,0.4215523501666251,0.656682633117618,0.41317835256969937
015A07,0.9027079083543909,0.4582208690524798,0.2743018524835701,1.0566626365307483,0.3713588006097571,0.7623617372437921,0.38229972608866264
015A09,0.9847481215942494,0.517344666254488,0.2220269756771428,1.2870115160960443,0.4972470762248339,0.6827253497615892,0.4095535212724581
015A10,0.7513249636552188,0.32966465797255234,0.23528380479734656,1.2241328027825873,0.41990828575826195,0.6553421626966096,0.3471940575480407
015A12,0.9016769969236242,0.42614265427119014,0.2403314131545316,1.3284481708114235,0.4081918715839134,0.6869156970567255,0.31789871364576494
015A14,0.8652598214348509,0.41969453861875544,0.22990808208712246,1.1709129563020728,0.3589755711529282,0.5480572982689319,0.3183419508306838
015A15,0.8296765130778391,0.4225900550362865,0.2313625111007828,1.3204398861833528,0.3013282535363834,0.5706189881008884,0.3495044681417246
015A17,0.8047172583194648,0.43301470449618845,0.24095388562774944,1.271024681587153,0.33688887750804936,0.44807691265996896,0.35962131767009275
015A19,0.8065922425482387,0.40829942402187297,0.23713533008074342,1.2144829946537576,0.39696324806973765,0.44952464318980817,0.3530537724082104
016A01,0.6970628282676876,0.3259628811722799,0.26839162688961543,1.124711003516981,0.5036691899858432,0.5282175719185098,0.2892710021799513
016A03,0.7706555627741488,0.37139554863991553,0.2540962548860018,1.1818513798840142,0.35288279297798497,0.39806504865728487,0.3933642566112166
016A04,0.8094988740668413,0.36507484566272275,0.24020378732954517,1.1914039279354698,0.47948240993394037,0.9422566726419194,0.3484742842099266
016A05,0.9001047711331864,0.4202843947154083,0.2614767079424313,1.1074743430310194,0.5290378389698643,0.5899031901129621,0.30628484287592067
016A07,0.9406932560042031,0.4490271448669474,0.22277083908368667,1.4836434361025583,0.5197696072277354,0.6306520813246305,0.3661347716138331
016A08,0.8718520655781564,0.4358905915090995,0.23257089087890243,1.2864344728632704,0.4147328196136099,0.5841548414303855,0.35888116094295514
016A10,0.8140227928607995,0.40019203032116213,0.20838188248947753,1.5393435123122705,0.2701292110543128,0.5710905469607194,0.4002054541639384
016A12,0.811714548468009,0.43178020929947575,0.2113589592099438,1.4044146356063132,0.3823972943220654,0.3782650498007504,0.35081888602200106
016A14,0.9410395978844707,0.4932074515559085,0.2520266616624996,1.3651242513636517,0.43053969337000764,0.5385936325710566,0.34285767727299865
016A16,0.8535664627490249,0.45014931062871605,0.2303889582137876,1.4644708299960632,0.3690591965477432,0.8979673651296962,0.3390932599995911
016A17,0.9524726684317024,0.4947255534365908,0.24162360678977818,1.1565899368802468,0.34524060696005154,0.41370346270313074,0.3797824784003029
016A18,0.8905498043041118,0.5008290509040401,0.23542563940965983,1.241501498361055,0.409958480248353,0.4092001744721115,0.3784676801449255
016A19,0.9189539387025457,0.44516558048912913,0.21999915537936443,1.4200510123677428,0.49273376865774615,0.6970895774027405,0.3502669975058269
017A05,0.7386030890758881,0.36946232541789326,0.22880248907328035,1.2661646119683598,0.31049269310332867,0.6248727142186297,0.34420518540902995
017A07,0.7328988121287902,0.3369271534934972,0.20852972356063418,1.5029245531663673,0.43172861505262894,0.49113920088091284,0.3340950165886272
017A12,0.8737895764782709,0.3936052763543987,0.2822709807998726,1.0000762405977557,0.41745480127034257,0.5480670897512315,0.35268830203490076
017A15,0.9047614275538216,0.5119655612453673,0.23796285000026435,1.0388605107977553,0.4423541586391517,0.516703035408432,0.3528610594778919
